inbound_date,supplier_id,delivery_note_id,product_id,received_qty,rejected_qty,inbound_status,rejected_reason,unloading_started_time,unloading_completed_time,inbound_putaway_completed_time
2024-05-11,SUP035,338152,421354,2348,0,Accepted,,13:06:00,14:09:00,14:54:00
2023-07-13,SUP064,599235,585925,232,0,Accepted,,12:59:00,15:50:00,16:22:00
2022-01-12,SUP003,649300,979300,2007,0,Accepted,,14:02:00,16:25:00,17:00:00
2022-01-18,SUP027,374113,514194,1449,0,Accepted,,14:08:00,16:11:00,16:43:00
2024-11-11,SUP047,547271,169493,1453,0,Accepted,,10:32:00,11:51:00,12:29:00
2024-02-28,SUP072,356093,656432,1603,0,Accepted,,10:30:00,11:37:00,12:11:00
2023-11-28,SUP002,268503,829034,191,0,Accepted,,12:08:00,15:00:00,15:15:00
2022-10-26,SUP033,438668,898953,287,0,Accepted,,14:43:00,16:23:00,16:46:00
2023-01-17,SUP062,102086,171063,1619,0,Accepted,,11:37:00,14:01:00,14:32:00
2023-01-05,SUP045,413649,342022,840,0,Accepted,,13:45:00,15:13:00,15:51:00
2024-01-18,SUP085,493065,317805,1468,0,Accepted,,12:07:00,14:39:00,15:24:00
2023-04-27,SUP052,748400,645351,422,0,Accepted,,11:01:00,12:56:00,13:41:00
2023-08-05,SUP098,616114,786296,954,0,Accepted,,14:25:00,17:12:00,17:55:00
2023-07-22,SUP000,684926,980008,1955,0,Accepted,,13:57:00,15:22:00,15:42:00
2024-12-31,SUP093,480843,679246,1086,0,Accepted,,12:10:00,14:19:00,14:45:00
2023-01-16,SUP063,397502,882856,207,0,Accepted,,09:00:00,10:51:00,11:32:00
2024-12-10,SUP000,361259,123992,1460,23,Rejected,Quality Issue,14:35:00,16:21:00,17:03:00
2024-12-24,SUP038,459705,388461,1746,0,Accepted,,10:26:00,13:21:00,13:38:00
2024-08-26,SUP041,108731,551877,1422,0,Accepted,,14:28:00,16:10:00,16:46:00
2024-05-12,SUP009,197481,996227,844,0,Accepted,,09:02:00,10:10:00,10:54:00
2022-03-17,SUP089,947103,690861,1849,0,Accepted,,11:46:00,12:46:00,13:29:00
2024-05-28,SUP079,129615,504971,1338,0,Accepted,,12:40:00,14:28:00,14:59:00
2024-08-09,SUP046,275213,190144,2219,0,Accepted,,11:03:00,12:38:00,13:17:00
2024-07-01,SUP038,978371,672033,972,0,Accepted,,14:41:00,17:28:00,18:12:00
2024-10-08,SUP011,410155,321141,1384,0,Accepted,,14:13:00,16:14:00,16:45:00
2022-10-26,SUP042,339158,353923,1365,0,Accepted,,13:27:00,15:34:00,16:10:00
2022-02-08,SUP025,352094,759243,1655,0,Accepted,,10:08:00,12:46:00,13:11:00
2023-02-01,SUP098,236193,434079,1179,0,Accepted,,14:20:00,16:23:00,16:46:00
2023-11-25,SUP027,738673,853672,1045,0,Accepted,,11:43:00,13:19:00,13:43:00
2023-05-14,SUP090,249071,991620,1828,10,On-hold,Quality Issue,10:14:00,12:05:00,12:49:00
2024-06-06,SUP038,912003,761340,1181,0,Accepted,,10:03:00,11:38:00,12:22:00
2024-12-17,SUP044,146675,374401,2192,30,Rejected,Quality Issue,14:41:00,17:04:00,17:41:00
2024-01-02,SUP060,746052,787587,2253,0,Accepted,,11:07:00,13:02:00,13:30:00
2024-11-06,SUP093,636438,746309,224,0,Accepted,,11:45:00,12:48:00,13:22:00
2023-02-27,SUP006,568908,733561,493,0,Accepted,,11:18:00,13:11:00,13:52:00
2023-03-14,SUP065,209047,333244,1240,0,Accepted,,09:48:00,11:36:00,12:00:00
2023-02-02,SUP060,114762,453351,2149,0,Accepted,,12:54:00,14:53:00,15:21:00
2024-05-07,SUP000,563743,724497,360,0,Accepted,,10:57:00,13:37:00,14:04:00
2023-02-16,SUP024,228322,858316,2379,0,Accepted,,13:17:00,14:42:00,15:01:00
2024-07-09,SUP003,739708,553150,965,0,Accepted,,10:07:00,12:13:00,12:26:00
2024-05-05,SUP065,357410,465746,388,17,Rejected,Regulatory issue,11:40:00,14:40:00,15:24:00
2024-08-12,SUP063,394438,173474,1625,0,Accepted,,11:18:00,13:29:00,14:04:00
2024-10-17,SUP090,425222,153566,2460,34,On-hold,Regulatory issue,11:34:00,14:18:00,14:56:00
2024-02-24,SUP067,470587,949853,875,0,Accepted,,10:33:00,13:16:00,13:46:00
2024-03-23,SUP093,373826,721538,1751,0,Accepted,,12:51:00,13:52:00,14:06:00
2023-02-06,SUP005,720061,807634,2170,0,Accepted,,12:18:00,14:15:00,14:31:00
2023-01-02,SUP089,208929,830868,1337,0,Accepted,,14:52:00,17:18:00,17:34:00
2024-03-10,SUP031,470652,655629,2375,0,Accepted,,09:46:00,12:01:00,12:30:00
2022-07-03,SUP068,978371,672033,2075,0,Accepted,,12:52:00,14:55:00,15:38:00
2022-08-05,SUP008,228322,858316,836,40,Rejected,Quality Issue,10:04:00,12:32:00,12:42:00
2022-05-07,SUP081,230814,535525,2462,0,Accepted,,12:56:00,15:15:00,15:40:00
2024-06-29,SUP047,577259,843194,2376,0,Accepted,,13:47:00,16:30:00,16:46:00
2023-02-16,SUP007,173083,391536,2009,0,Accepted,,10:38:00,12:43:00,13:12:00
2023-08-10,SUP069,136666,376270,156,0,Accepted,,13:38:00,15:02:00,15:27:00
2024-05-20,SUP039,454866,596864,464,0,Accepted,,11:38:00,13:44:00,14:17:00
2022-07-29,SUP097,416116,277336,1724,0,Accepted,,09:38:00,12:08:00,12:51:00
2023-03-18,SUP043,638940,846480,1959,0,Accepted,,14:51:00,15:57:00,16:11:00
2022-07-26,SUP062,927852,100820,2432,0,Accepted,,11:50:00,14:19:00,14:47:00
2024-05-13,SUP024,747198,674170,2020,0,Accepted,,14:42:00,17:39:00,18:02:00
2024-09-18,SUP041,616161,174257,1069,7,On-hold,Quality Issue,11:31:00,12:53:00,13:37:00
2022-07-17,SUP068,357410,465746,1419,0,Accepted,,12:45:00,14:41:00,15:20:00
2022-12-05,SUP019,316147,545753,1243,0,Accepted,,10:48:00,13:23:00,14:01:00
2023-05-19,SUP086,350369,466213,1324,0,Accepted,,13:55:00,16:42:00,17:16:00
2022-05-26,SUP058,584462,609852,2072,0,Accepted,,11:21:00,13:37:00,14:01:00
2024-06-09,SUP086,350369,466213,2231,0,Accepted,,10:51:00,13:39:00,14:03:00
2022-12-02,SUP057,182243,490915,229,0,Accepted,,12:52:00,14:08:00,14:18:00
2023-07-18,SUP041,791108,720239,1687,0,Accepted,,09:00:00,11:54:00,12:36:00
2024-08-06,SUP038,830224,352569,233,0,Accepted,,10:13:00,11:15:00,11:35:00
2023-04-01,SUP018,178814,288308,1563,11,Rejected,Quality Issue,11:29:00,12:55:00,13:06:00
2024-08-09,SUP092,315921,576263,2395,82,Rejected,Quality Issue,14:10:00,15:24:00,15:47:00
2024-05-31,SUP084,571135,211512,112,0,Accepted,,10:09:00,12:11:00,12:54:00
2024-09-02,SUP007,864807,110895,2416,0,Accepted,,14:45:00,16:22:00,16:32:00
2022-07-04,SUP003,104180,599808,1137,0,Accepted,,09:11:00,11:22:00,11:53:00
2022-02-02,SUP074,416116,277336,178,0,Accepted,,11:30:00,14:15:00,14:41:00
2023-06-15,SUP090,266096,242207,2284,0,Accepted,,09:05:00,11:30:00,12:15:00
2024-01-30,SUP045,158981,918625,1119,0,Accepted,,09:47:00,11:12:00,11:29:00
2023-02-13,SUP009,268149,233192,583,28,Rejected,Regulatory issue,14:05:00,15:25:00,16:03:00
2022-02-14,SUP058,481166,313325,504,0,Accepted,,13:10:00,14:14:00,14:43:00
2023-10-02,SUP058,640662,552703,638,0,Accepted,,09:57:00,12:40:00,12:55:00
2024-12-03,SUP028,665975,563616,1927,24,Rejected,Quality Issue,13:29:00,15:05:00,15:24:00
2024-07-07,SUP021,233986,597052,1724,0,Accepted,,14:47:00,16:07:00,16:50:00
2022-09-26,SUP098,454573,551418,230,0,Accepted,,12:07:00,14:20:00,14:45:00
2024-03-21,SUP045,475446,305138,558,0,Accepted,,14:47:00,17:26:00,17:47:00
2023-11-08,SUP066,410131,994602,745,0,Accepted,,10:58:00,12:23:00,13:02:00
2024-03-07,SUP073,429406,579866,2373,0,Accepted,,10:48:00,13:25:00,14:03:00
2023-08-17,SUP090,669723,292395,2038,0,Accepted,,13:39:00,15:09:00,15:27:00
2023-04-15,SUP024,163624,221001,2460,0,Accepted,,12:42:00,15:34:00,15:51:00
2024-07-07,SUP075,641126,853820,388,0,Accepted,,09:22:00,11:36:00,12:10:00
2024-05-19,SUP060,951761,862534,191,3,Rejected,Quality Issue,14:12:00,16:29:00,16:49:00
2023-06-09,SUP089,264976,409626,1457,72,On-hold,Quality Issue,12:12:00,15:05:00,15:15:00
2022-09-05,SUP013,733908,922686,1727,0,Accepted,,09:21:00,11:33:00,12:00:00
2023-04-15,SUP093,243980,574159,380,0,Accepted,,10:44:00,11:56:00,12:25:00
2022-11-25,SUP061,129764,266017,394,0,Accepted,,12:16:00,13:28:00,14:10:00
2024-05-03,SUP030,790957,219124,408,19,Rejected,Regulatory issue,11:51:00,13:12:00,13:26:00
2024-11-13,SUP023,657262,681468,1765,0,Accepted,,12:06:00,13:12:00,13:23:00
2022-11-07,SUP045,282217,812169,514,3,Rejected,Quality Issue,10:40:00,12:29:00,13:06:00
2022-04-21,SUP030,829576,310034,1851,0,Accepted,,11:44:00,13:24:00,13:50:00
2023-11-29,SUP039,857938,367080,357,0,Accepted,,13:31:00,14:49:00,15:17:00
2024-02-14,SUP089,872110,719004,395,0,Accepted,,10:18:00,12:25:00,13:05:00
2022-05-16,SUP058,762406,749189,2252,0,Accepted,,10:57:00,13:28:00,14:03:00
2022-12-23,SUP074,970892,465996,1115,0,Accepted,,13:46:00,15:12:00,15:55:00
2022-01-18,SUP072,313633,291051,672,0,Accepted,,11:27:00,13:05:00,13:29:00
2024-09-27,SUP068,254751,738343,2301,0,Accepted,,10:15:00,12:05:00,12:33:00
2022-08-20,SUP090,345786,450479,1478,0,Accepted,,12:50:00,15:18:00,15:39:00
2023-02-08,SUP017,919117,120686,267,0,Accepted,,10:46:00,12:22:00,12:40:00
2024-05-18,SUP089,251772,624784,1410,0,Accepted,,11:02:00,13:28:00,13:39:00
2024-03-24,SUP082,900555,155677,195,0,Accepted,,11:53:00,14:13:00,14:47:00
2022-08-27,SUP095,870497,778840,2319,0,Accepted,,12:22:00,14:32:00,14:55:00
2023-09-09,SUP075,202845,308386,2217,0,Accepted,,12:34:00,14:36:00,14:48:00
2023-11-06,SUP011,988049,686351,1099,0,Accepted,,10:37:00,12:24:00,13:02:00
2022-08-07,SUP081,226864,499708,2225,0,Accepted,,14:08:00,16:31:00,16:42:00
2022-07-27,SUP091,748553,454184,2035,0,Accepted,,14:20:00,15:32:00,16:02:00
2023-01-24,SUP048,163624,221001,588,0,Accepted,,11:40:00,13:29:00,13:47:00
2023-12-29,SUP038,712163,551060,1097,0,Accepted,,10:40:00,12:58:00,13:14:00
2024-11-05,SUP054,664668,888826,1128,0,Accepted,,10:05:00,12:20:00,12:53:00
2022-11-13,SUP086,928527,862104,803,0,Accepted,,14:48:00,17:11:00,17:21:00
2023-07-04,SUP008,591653,288681,437,0,Accepted,,12:29:00,14:30:00,14:40:00
2024-01-05,SUP080,416116,277336,1037,0,Accepted,,09:06:00,10:18:00,10:28:00
2024-04-13,SUP050,296914,200659,1716,0,Accepted,,10:42:00,12:20:00,12:50:00
2023-12-13,SUP043,183560,989199,1155,0,Accepted,,10:38:00,13:08:00,13:29:00
2022-11-27,SUP039,406655,945808,485,0,Accepted,,13:30:00,16:10:00,16:50:00
2024-09-26,SUP055,475446,305138,2220,0,Accepted,,09:36:00,10:40:00,11:13:00
2022-06-16,SUP071,438668,898953,2124,0,Accepted,,10:57:00,12:50:00,13:29:00
2024-06-22,SUP041,807814,328867,1985,0,Accepted,,10:19:00,12:56:00,13:08:00
2022-07-14,SUP053,921788,251652,259,0,Accepted,,10:34:00,13:30:00,14:13:00
2023-10-23,SUP087,774664,325823,1812,0,Accepted,,11:59:00,14:45:00,15:16:00
2022-02-25,SUP046,517701,955995,2233,0,Accepted,,10:40:00,12:49:00,13:15:00
2023-11-30,SUP030,909464,400536,977,0,Accepted,,09:13:00,11:39:00,12:06:00
2022-01-27,SUP068,558181,843420,761,0,Accepted,,13:17:00,15:16:00,15:48:00
2023-06-17,SUP067,720061,807634,305,0,Accepted,,12:25:00,14:15:00,14:40:00
2023-03-23,SUP044,310583,332104,302,0,Accepted,,11:55:00,13:17:00,13:27:00
2024-11-09,SUP081,689035,260405,1675,0,Accepted,,10:39:00,12:53:00,13:11:00
2022-02-03,SUP006,145948,586027,2107,0,Accepted,,12:50:00,13:55:00,14:32:00
2022-12-23,SUP098,617187,604259,440,0,Accepted,,09:11:00,11:32:00,11:50:00
2024-01-06,SUP053,583019,695171,1745,0,Accepted,,14:33:00,16:55:00,17:17:00
2024-11-09,SUP067,480843,679246,630,31,Rejected,Quality Issue,11:46:00,13:38:00,14:20:00
2024-02-25,SUP082,146675,374401,618,27,Rejected,Regulatory issue,13:29:00,14:52:00,15:29:00
2023-11-06,SUP012,454257,419903,402,0,Accepted,,14:25:00,16:22:00,17:05:00
2022-05-06,SUP086,225157,251344,1433,0,Accepted,,10:04:00,13:03:00,13:30:00
2022-08-20,SUP086,906058,489666,1160,0,Accepted,,09:07:00,11:15:00,11:55:00
2022-08-04,SUP013,631246,390134,1986,0,Accepted,,13:29:00,15:59:00,16:44:00
2024-06-19,SUP062,321252,854147,1345,0,Accepted,,14:31:00,16:22:00,16:57:00
2022-02-04,SUP025,583101,884460,1257,0,Accepted,,14:32:00,17:12:00,17:43:00
2023-08-22,SUP088,379395,157667,647,0,Accepted,,11:01:00,12:56:00,13:27:00
2022-03-04,SUP068,481166,313325,775,35,Rejected,Regulatory issue,11:02:00,13:59:00,14:29:00
2022-07-27,SUP041,569547,322127,1457,0,Accepted,,10:34:00,12:58:00,13:14:00
2024-07-07,SUP023,301615,529810,1297,5,Rejected,Regulatory issue,14:16:00,15:52:00,16:33:00
2022-03-21,SUP063,482971,918820,1720,0,Accepted,,10:24:00,12:11:00,12:35:00
2022-03-04,SUP035,926453,435709,2284,0,Accepted,,11:14:00,14:01:00,14:26:00
2024-05-03,SUP091,139281,984115,1142,0,Accepted,,09:16:00,12:01:00,12:24:00
2023-09-25,SUP027,679318,813611,1703,43,Rejected,Quality Issue,09:37:00,11:28:00,11:38:00
2023-01-01,SUP048,272915,285661,778,0,Accepted,,13:48:00,16:21:00,16:50:00
2024-10-06,SUP044,321252,854147,1787,0,Accepted,,09:43:00,12:12:00,12:24:00
2022-03-09,SUP066,245835,918410,1007,0,Accepted,,13:10:00,15:06:00,15:43:00
2023-12-11,SUP097,591653,288681,735,0,Accepted,,13:40:00,14:57:00,15:14:00
2022-04-03,SUP051,361823,121512,1948,65,Rejected,Regulatory issue,09:02:00,10:56:00,11:20:00
2022-09-02,SUP049,883193,895998,2337,0,Accepted,,10:03:00,12:40:00,13:01:00
2024-12-15,SUP022,461317,793580,2126,0,Accepted,,09:02:00,10:16:00,10:30:00
2023-03-24,SUP001,621312,394318,590,0,Accepted,,10:10:00,12:17:00,12:59:00
2024-02-04,SUP001,573422,424781,1683,0,Accepted,,10:16:00,11:57:00,12:28:00
2023-07-04,SUP006,690436,310031,207,0,Accepted,,12:25:00,14:31:00,14:50:00
2024-12-13,SUP020,141405,688849,334,0,Accepted,,11:10:00,14:00:00,14:26:00
2024-10-24,SUP045,339336,862288,1773,0,Accepted,,10:42:00,12:00:00,12:27:00
2024-12-26,SUP031,197162,835091,1697,0,Accepted,,11:05:00,13:11:00,13:40:00
2022-10-02,SUP015,879422,226389,748,0,Accepted,,14:51:00,17:30:00,17:58:00
2023-08-02,SUP084,684926,980008,1835,0,Accepted,,11:50:00,13:07:00,13:50:00
2024-12-01,SUP078,268149,233192,2027,0,Accepted,,13:38:00,16:33:00,17:04:00
2022-01-22,SUP035,827199,365762,1802,0,Accepted,,11:44:00,14:12:00,14:24:00
2023-01-13,SUP003,483307,767630,2343,0,Accepted,,14:54:00,16:06:00,16:27:00
2023-12-28,SUP039,683282,452567,187,0,Accepted,,10:16:00,11:20:00,12:04:00
2024-08-30,SUP015,358259,286440,1121,0,Accepted,,11:20:00,13:32:00,14:12:00
2022-08-23,SUP057,748140,973013,1290,0,Accepted,,12:28:00,14:23:00,15:00:00
2024-04-13,SUP023,480843,679246,876,0,Accepted,,13:11:00,15:04:00,15:33:00
2024-09-13,SUP029,649300,979300,897,0,Accepted,,12:44:00,13:54:00,14:33:00
2023-05-13,SUP027,167610,782385,600,0,Accepted,,10:45:00,12:38:00,12:50:00
2023-11-16,SUP084,237500,544222,692,0,Accepted,,09:47:00,11:18:00,11:29:00
2024-12-24,SUP026,544230,203333,1175,0,Accepted,,10:48:00,12:19:00,12:53:00
2023-05-16,SUP027,909314,410114,2033,0,Accepted,,13:25:00,14:28:00,14:46:00
2023-09-28,SUP040,800831,483381,425,0,Accepted,,13:54:00,16:20:00,16:41:00
2022-02-20,SUP046,609945,630992,873,0,Accepted,,11:48:00,14:16:00,14:34:00
2024-11-06,SUP030,317949,263922,1563,0,Accepted,,11:33:00,13:46:00,14:28:00
2023-02-27,SUP007,162441,678206,1980,0,Accepted,,11:52:00,13:54:00,14:27:00
2022-07-18,SUP049,289633,663902,968,0,Accepted,,14:01:00,15:18:00,15:28:00
2022-07-06,SUP040,692013,268274,2069,68,Rejected,Quality Issue,14:01:00,16:22:00,16:53:00
2024-08-02,SUP098,938280,765525,1024,0,Accepted,,11:13:00,12:21:00,12:59:00
2022-02-08,SUP051,575434,110199,610,0,Accepted,,14:57:00,16:53:00,17:18:00
2024-02-04,SUP000,107682,925587,1694,63,On-hold,Quality Issue,11:36:00,12:54:00,13:04:00
2023-08-19,SUP012,349274,830829,556,0,Accepted,,12:55:00,15:31:00,16:07:00
2022-12-01,SUP077,690436,310031,1273,56,Rejected,Quality Issue,09:17:00,11:15:00,11:28:00
2023-05-28,SUP056,464239,830849,1346,0,Accepted,,10:47:00,13:45:00,14:23:00
2022-05-15,SUP051,109823,536515,1557,0,Accepted,,12:59:00,14:14:00,14:26:00
2023-06-22,SUP007,476214,482540,2403,0,Accepted,,14:52:00,16:51:00,17:20:00
2023-01-23,SUP047,154441,130674,1115,50,Rejected,Quality Issue,09:50:00,10:52:00,11:15:00
2022-03-07,SUP006,485955,144289,1614,0,Accepted,,09:46:00,11:19:00,12:02:00
2023-07-14,SUP057,898593,889133,432,0,Accepted,,11:14:00,14:09:00,14:35:00
2023-05-26,SUP095,760237,254537,895,24,Rejected,Quality Issue,14:44:00,16:52:00,17:08:00
2022-09-06,SUP084,562302,680105,610,0,Accepted,,09:08:00,11:20:00,12:00:00
2024-11-06,SUP011,868966,752850,2448,0,Accepted,,09:33:00,10:51:00,11:14:00
2022-07-25,SUP085,126775,596104,101,0,Accepted,,11:22:00,13:02:00,13:14:00
2023-06-11,SUP017,569547,322127,956,0,Accepted,,09:46:00,11:16:00,12:00:00
2022-05-31,SUP006,238068,220011,1234,0,Accepted,,14:41:00,17:34:00,17:45:00
2023-07-05,SUP053,398563,338467,1105,0,Accepted,,10:43:00,13:10:00,13:41:00
2022-12-16,SUP027,151507,190134,1135,0,Accepted,,10:51:00,13:40:00,13:59:00
2022-06-06,SUP008,400711,210772,2398,0,Accepted,,11:23:00,13:12:00,13:40:00
2022-03-24,SUP005,112424,690495,1923,0,Accepted,,10:32:00,12:58:00,13:19:00
2024-09-03,SUP022,220022,398671,531,0,Accepted,,13:16:00,14:19:00,14:55:00
2022-06-15,SUP073,317807,658341,646,0,Accepted,,14:17:00,15:46:00,16:29:00
2023-06-03,SUP000,141405,688849,1322,0,Accepted,,11:40:00,14:28:00,14:56:00
2023-05-08,SUP091,438668,898953,1438,0,Accepted,,12:19:00,14:38:00,15:19:00
2022-10-13,SUP025,789960,375257,1193,0,Accepted,,13:18:00,14:58:00,15:21:00
2023-05-09,SUP006,762110,879341,1499,0,Accepted,,13:19:00,14:20:00,15:04:00
2024-01-21,SUP031,234473,393806,2072,0,Accepted,,10:49:00,12:42:00,13:19:00
2022-02-02,SUP037,893640,547063,960,0,Accepted,,14:55:00,17:55:00,18:08:00
2023-09-20,SUP089,664463,939609,1241,0,Accepted,,10:54:00,13:06:00,13:50:00
2022-02-17,SUP027,738070,981926,517,0,Accepted,,13:50:00,16:11:00,16:42:00
2023-10-24,SUP051,332599,311135,2152,0,Accepted,,13:51:00,15:36:00,15:52:00
2023-05-31,SUP039,265105,452646,2040,0,Accepted,,10:47:00,11:48:00,12:17:00
2023-12-05,SUP038,454257,419903,1345,0,Accepted,,12:43:00,14:51:00,15:06:00
2022-05-17,SUP004,364766,290750,1373,0,Accepted,,09:20:00,10:42:00,11:10:00
2024-04-02,SUP006,571393,870859,2089,0,Accepted,,11:47:00,13:03:00,13:46:00
2023-01-04,SUP057,251772,624784,1591,0,Accepted,,12:39:00,15:01:00,15:42:00
2022-04-20,SUP030,247941,491706,1774,0,Accepted,,14:55:00,16:37:00,16:53:00
2023-09-29,SUP065,357410,465746,415,0,Accepted,,13:45:00,15:15:00,15:31:00
2023-03-29,SUP094,476188,850655,875,0,Accepted,,12:31:00,13:57:00,14:09:00
2024-06-26,SUP047,794886,111163,647,0,Accepted,,10:22:00,11:45:00,12:02:00
2022-03-17,SUP099,818910,261177,856,0,Accepted,,12:12:00,13:17:00,13:29:00
2023-06-30,SUP074,744444,512005,521,0,Accepted,,10:09:00,12:07:00,12:37:00
2023-02-22,SUP049,154441,130674,2266,0,Accepted,,10:55:00,12:26:00,12:58:00
2024-05-13,SUP074,198943,596220,635,0,Accepted,,13:06:00,14:56:00,15:33:00
2024-06-19,SUP056,289633,663902,1362,0,Accepted,,12:40:00,14:15:00,15:00:00
2022-04-01,SUP015,922726,791403,1043,0,Accepted,,10:50:00,13:48:00,14:20:00
2022-09-22,SUP046,287088,251472,2410,0,Accepted,,09:07:00,12:05:00,12:44:00
2023-06-25,SUP063,137193,551571,2437,0,Accepted,,14:11:00,15:42:00,16:07:00
2024-06-27,SUP037,851484,472627,1552,0,Accepted,,12:17:00,13:31:00,13:49:00
2023-11-25,SUP013,681443,664308,1083,22,Rejected,Regulatory issue,10:37:00,13:23:00,13:33:00
2022-07-12,SUP064,534754,101021,1724,0,Accepted,,13:17:00,15:31:00,16:04:00
2024-01-02,SUP034,266518,657804,1021,0,Accepted,,11:03:00,12:49:00,13:06:00
2024-10-26,SUP080,216451,675162,1370,0,Accepted,,10:10:00,12:34:00,12:48:00
2022-03-21,SUP099,284895,687888,1645,0,Accepted,,10:35:00,12:59:00,13:10:00
2024-05-16,SUP050,604650,852005,2211,0,Accepted,,09:02:00,11:54:00,12:09:00
2024-12-13,SUP039,838326,958326,879,0,Accepted,,09:28:00,10:28:00,10:55:00
2022-01-01,SUP040,208929,830868,1670,0,Accepted,,12:22:00,14:54:00,15:26:00
2022-12-04,SUP008,577259,843194,2010,0,Accepted,,12:38:00,14:56:00,15:25:00
2023-10-15,SUP078,727209,885471,1204,0,Accepted,,10:57:00,13:45:00,14:06:00
2022-05-01,SUP061,194265,803686,809,0,Accepted,,12:58:00,15:56:00,16:13:00
2022-10-30,SUP038,515106,975738,738,0,Accepted,,10:40:00,12:27:00,13:12:00
2023-01-14,SUP053,489774,938736,2119,0,Accepted,,11:00:00,12:20:00,12:46:00
2024-01-22,SUP062,283625,325839,1857,0,Accepted,,14:19:00,16:14:00,16:28:00
2024-10-17,SUP006,351483,741030,2238,0,Accepted,,13:49:00,16:46:00,17:17:00
2022-03-28,SUP043,514400,824234,274,0,Accepted,,11:21:00,14:02:00,14:30:00
2022-12-17,SUP092,196875,534059,1869,0,Accepted,,13:41:00,15:46:00,15:58:00
2024-08-11,SUP054,183560,989199,2368,0,Accepted,,14:12:00,15:44:00,16:26:00
2024-10-28,SUP046,163093,235128,560,0,Accepted,,10:19:00,11:24:00,12:06:00
2024-07-21,SUP014,703958,694395,2126,0,Accepted,,13:34:00,15:54:00,16:24:00
2023-03-16,SUP090,733477,567970,2441,0,Accepted,,13:38:00,15:02:00,15:44:00
2024-11-29,SUP010,322169,318200,1916,0,Accepted,,09:12:00,12:01:00,12:36:00
2024-07-11,SUP033,158265,596200,544,0,Accepted,,12:03:00,15:00:00,15:30:00
2023-12-18,SUP006,759907,598283,2349,0,Accepted,,10:08:00,12:39:00,12:55:00
2022-05-30,SUP026,609945,630992,1303,0,Accepted,,13:06:00,15:49:00,16:15:00
2022-11-05,SUP019,163908,626456,770,0,Accepted,,11:53:00,14:52:00,15:11:00
2022-03-19,SUP033,640036,703168,1443,0,Accepted,,12:34:00,14:45:00,15:13:00
2023-06-16,SUP099,446392,493653,1305,0,Accepted,,11:23:00,13:08:00,13:34:00
2024-11-01,SUP098,289753,874331,689,0,Accepted,,11:53:00,13:34:00,13:46:00
2024-04-17,SUP058,593628,987868,2282,0,Accepted,,12:50:00,14:18:00,14:54:00
2022-12-02,SUP019,265478,154597,1041,0,Accepted,,10:10:00,11:34:00,11:44:00
2024-06-29,SUP074,913637,173215,1043,0,Accepted,,14:50:00,16:04:00,16:22:00
2024-08-13,SUP060,166990,384532,1958,0,Accepted,,11:28:00,12:33:00,12:53:00
2024-01-16,SUP049,836185,183457,337,0,Accepted,,11:25:00,14:15:00,14:29:00
2022-10-03,SUP087,378093,158212,1520,0,Accepted,,10:06:00,11:40:00,12:11:00
2023-02-06,SUP080,510773,706256,514,0,Accepted,,10:09:00,11:32:00,12:08:00
2022-02-18,SUP019,158981,918625,2333,0,Accepted,,11:11:00,12:30:00,12:47:00
2023-10-16,SUP037,687436,875411,1548,0,Accepted,,10:08:00,11:25:00,11:52:00
2024-06-29,SUP081,995600,530915,1889,0,Accepted,,10:12:00,12:51:00,13:08:00
2023-01-23,SUP037,397502,882856,367,0,Accepted,,12:02:00,13:50:00,14:26:00
2022-12-29,SUP058,906058,489666,559,0,Accepted,,13:03:00,14:18:00,14:47:00
2024-12-09,SUP003,218175,432010,2053,0,Accepted,,12:05:00,13:06:00,13:45:00
2023-09-02,SUP083,378093,158212,2343,0,Accepted,,12:43:00,15:30:00,15:43:00
2022-10-16,SUP091,520355,260490,1756,0,Accepted,,09:13:00,12:06:00,12:31:00
2023-06-16,SUP095,185951,608301,507,0,Accepted,,14:20:00,16:13:00,16:56:00
2022-05-17,SUP045,828123,104713,1670,0,Accepted,,09:22:00,10:27:00,10:37:00
2024-03-08,SUP036,815850,537140,1860,0,Accepted,,12:32:00,15:13:00,15:51:00
2024-07-20,SUP008,476188,850655,2140,0,Accepted,,12:59:00,15:51:00,16:02:00
2023-02-14,SUP069,561691,949547,1734,42,Rejected,Regulatory issue,09:53:00,11:17:00,11:29:00
2023-07-09,SUP051,526769,854189,2194,0,Accepted,,14:12:00,16:12:00,16:53:00
2022-07-05,SUP020,113003,776159,946,0,Accepted,,10:45:00,12:55:00,13:18:00
2023-01-19,SUP024,874952,223043,1792,0,Accepted,,14:28:00,16:24:00,16:50:00
2023-05-16,SUP006,933243,923895,1465,18,On-hold,Quality Issue,09:25:00,11:33:00,11:50:00
2023-07-01,SUP009,844714,949599,2124,0,Accepted,,10:21:00,12:27:00,13:08:00
2022-06-04,SUP074,567070,790966,1031,0,Accepted,,09:03:00,10:31:00,10:42:00
2024-10-12,SUP065,578759,422773,1273,0,Accepted,,12:41:00,15:31:00,15:43:00
