monitoring_date,location_code,inspection_time,temperature
2022-08-30,C01 Room,03.00PM,-19
2022-08-30,C01 Room,06.00PM,-20
2022-08-30,C01 Room,09.00PM,-20
2022-08-30,D01 Room,12.00AM,-21
2022-08-30,D01 Room,03.00AM,-17
2022-08-30,D01 Room,06.00AM,-19
2022-08-30,D01 Room,09.00AM,-21
2022-08-30,D01 Room,12.00PM,-19
2022-08-30,D01 Room,03.00PM,-15
2022-08-30,D01 Room,06.00PM,-15
2022-08-30,D01 Room,09.00PM,-18
2022-08-30,Inbound Bay,12.00AM,8
2022-08-30,Inbound Bay,03.00AM,7
2022-08-30,Inbound Bay,06.00AM,9
2022-08-30,Inbound Bay,09.00AM,12
2022-08-30,Inbound Bay,12.00PM,8
2022-08-30,Inbound Bay,03.00PM,8
2022-08-30,Inbound Bay,06.00PM,13
2022-08-30,Inbound Bay,09.00PM,7
2022-08-30,Outbound Bay,12.00AM,7
2022-08-30,Outbound Bay,03.00AM,12
2022-08-30,Outbound Bay,06.00AM,9
2022-08-30,Outbound Bay,09.00AM,10
2022-08-30,Outbound Bay,12.00PM,10
2022-08-30,Outbound Bay,03.00PM,9
2022-08-30,Outbound Bay,06.00PM,11
2022-08-30,Outbound Bay,09.00PM,12
2022-01-18,A01 Room,12.00AM,-16
2022-01-18,A01 Room,03.00AM,-18
2022-01-18,A01 Room,06.00AM,-20
2022-01-18,A01 Room,09.00AM,-15
2022-01-18,A01 Room,12.00PM,-21
2022-01-18,A01 Room,03.00PM,-16
2022-01-18,A01 Room,06.00PM,-19
2022-01-18,A01 Room,09.00PM,-19
2022-01-18,B01 Room,12.00AM,-19
2022-01-18,B01 Room,03.00AM,-15
2022-01-18,B01 Room,06.00AM,-20
2022-01-18,B01 Room,09.00AM,-16
2022-01-18,B01 Room,12.00PM,-18
2022-01-18,B01 Room,03.00PM,-16
2022-01-18,B01 Room,06.00PM,-21
2022-01-18,B01 Room,09.00PM,-15
2022-01-18,C01 Room,12.00AM,-16
2022-01-18,C01 Room,03.00AM,-15
2022-01-18,C01 Room,06.00AM,-18
2022-01-18,C01 Room,09.00AM,-15
2022-01-18,C01 Room,12.00PM,-19
2022-01-18,C01 Room,03.00PM,-18
2022-01-18,C01 Room,06.00PM,-15
2022-01-18,C01 Room,09.00PM,-15
2022-01-18,D01 Room,12.00AM,-19
2022-01-18,D01 Room,03.00AM,-16
2022-01-18,D01 Room,06.00AM,-18
2022-01-18,D01 Room,09.00AM,-21
2022-01-18,D01 Room,12.00PM,-18
2022-01-18,D01 Room,03.00PM,-19
2022-01-18,D01 Room,06.00PM,-16
2022-01-18,D01 Room,09.00PM,-17
2022-01-18,Inbound Bay,12.00AM,8
2022-01-18,Inbound Bay,03.00AM,11
2022-01-18,Inbound Bay,06.00AM,12
2022-01-18,Inbound Bay,09.00AM,10
2022-01-18,Inbound Bay,12.00PM,8
2022-01-18,Inbound Bay,03.00PM,11
2022-01-18,Inbound Bay,06.00PM,7
2022-01-18,Inbound Bay,09.00PM,9
2022-01-18,Outbound Bay,12.00AM,13
2022-01-18,Outbound Bay,03.00AM,7
2022-01-18,Outbound Bay,06.00AM,9
2022-01-18,Outbound Bay,09.00AM,7
2022-01-18,Outbound Bay,12.00PM,12
2022-01-18,Outbound Bay,03.00PM,11
2022-01-18,Outbound Bay,06.00PM,8
2022-01-18,Outbound Bay,09.00PM,7
2022-12-22,A01 Room,12.00AM,-21
2022-12-22,A01 Room,03.00AM,-19
2022-12-22,A01 Room,06.00AM,-19
2022-12-22,A01 Room,09.00AM,-15
2022-12-22,A01 Room,12.00PM,-18
2022-12-22,A01 Room,03.00PM,-19
2022-12-22,A01 Room,06.00PM,-19
2022-12-22,A01 Room,09.00PM,-19
2022-12-22,B01 Room,12.00AM,-18
2022-12-22,B01 Room,03.00AM,-21
2022-12-22,B01 Room,06.00AM,-17
2022-12-22,B01 Room,09.00AM,-18
2022-12-22,B01 Room,12.00PM,-17
2022-12-22,B01 Room,03.00PM,-19
2022-12-22,B01 Room,06.00PM,-17
2022-12-22,B01 Room,09.00PM,-16
2022-12-22,C01 Room,12.00AM,-16
2022-12-22,C01 Room,03.00AM,-16
2022-12-22,C01 Room,06.00AM,-17
2022-12-22,C01 Room,09.00AM,-16
2022-12-22,C01 Room,12.00PM,-15
2022-12-22,C01 Room,03.00PM,-20
2022-12-22,C01 Room,06.00PM,-15
2022-12-22,C01 Room,09.00PM,-21
2022-12-22,D01 Room,12.00AM,-16
2022-12-22,D01 Room,03.00AM,-19
2022-12-22,D01 Room,06.00AM,-19
2022-12-22,D01 Room,09.00AM,-16
2022-12-22,D01 Room,12.00PM,-19
2022-12-22,D01 Room,03.00PM,-19
2022-12-22,D01 Room,06.00PM,-18
2022-12-22,D01 Room,09.00PM,-21
2022-12-22,Inbound Bay,12.00AM,7
2022-12-22,Inbound Bay,03.00AM,7
2022-12-22,Inbound Bay,06.00AM,11
2022-12-22,Inbound Bay,09.00AM,12
2022-12-22,Inbound Bay,12.00PM,7
2022-12-22,Inbound Bay,03.00PM,9
2022-12-22,Inbound Bay,06.00PM,8
2022-12-22,Inbound Bay,09.00PM,7
2022-12-22,Outbound Bay,12.00AM,7
2022-12-22,Outbound Bay,03.00AM,12
2022-12-22,Outbound Bay,06.00AM,9
2022-12-22,Outbound Bay,09.00AM,10
2022-12-22,Outbound Bay,12.00PM,10
2022-12-22,Outbound Bay,03.00PM,8
2022-12-22,Outbound Bay,06.00PM,13
2022-12-22,Outbound Bay,09.00PM,10
2022-10-17,A01 Room,12.00AM,-15
2022-10-17,A01 Room,03.00AM,-16
2022-10-17,A01 Room,06.00AM,-16
2022-10-17,A01 Room,09.00AM,-17
2022-10-17,A01 Room,12.00PM,-19
2022-10-17,A01 Room,03.00PM,-17
2022-10-17,A01 Room,06.00PM,-17
2022-10-17,A01 Room,09.00PM,-17
2022-10-17,B01 Room,12.00AM,-16
2022-10-17,B01 Room,03.00AM,-17
2022-10-17,B01 Room,06.00AM,-20
2022-10-17,B01 Room,09.00AM,-18
2022-10-17,B01 Room,12.00PM,-20
2022-10-17,B01 Room,03.00PM,-19
2022-10-17,B01 Room,06.00PM,-16
2022-10-17,B01 Room,09.00PM,-18
2022-10-17,C01 Room,12.00AM,-20
2022-10-17,C01 Room,03.00AM,-15
2022-10-17,C01 Room,06.00AM,-18
2022-10-17,C01 Room,09.00AM,-19
2022-10-17,C01 Room,12.00PM,-15
2022-10-17,C01 Room,03.00PM,-16
2022-10-17,C01 Room,06.00PM,-18
2022-10-17,C01 Room,09.00PM,-15
2022-10-17,D01 Room,12.00AM,-15
2022-10-17,D01 Room,03.00AM,-21
2022-10-17,D01 Room,06.00AM,-17
2022-10-17,D01 Room,09.00AM,-17
2022-10-17,D01 Room,12.00PM,-20
2022-10-17,D01 Room,03.00PM,-20
2022-10-17,D01 Room,06.00PM,-20
2022-10-17,D01 Room,09.00PM,-15
2022-10-17,Inbound Bay,12.00AM,13
2022-10-17,Inbound Bay,03.00AM,8
2022-10-17,Inbound Bay,06.00AM,10
2022-10-17,Inbound Bay,09.00AM,7
2022-10-17,Inbound Bay,12.00PM,9
2022-10-17,Inbound Bay,03.00PM,8
2022-10-17,Inbound Bay,06.00PM,8
2022-10-17,Inbound Bay,09.00PM,12
2022-10-17,Outbound Bay,12.00AM,7
2022-10-17,Outbound Bay,03.00AM,13
2022-10-17,Outbound Bay,06.00AM,12
2022-10-17,Outbound Bay,09.00AM,11
2022-10-17,Outbound Bay,12.00PM,7
2022-10-17,Outbound Bay,03.00PM,10
2022-10-17,Outbound Bay,06.00PM,10
2022-10-17,Outbound Bay,09.00PM,7
2023-02-25,A01 Room,12.00AM,-16
2023-02-25,A01 Room,03.00AM,-15
2023-02-25,A01 Room,06.00AM,-21
2023-02-25,A01 Room,09.00AM,-19
2023-02-25,A01 Room,12.00PM,-21
2023-02-25,A01 Room,03.00PM,-15
2023-02-25,A01 Room,06.00PM,-21
2023-02-25,A01 Room,09.00PM,-16
2023-02-25,B01 Room,12.00AM,-18
2023-02-25,B01 Room,03.00AM,-16
2023-02-25,B01 Room,06.00AM,-20
2023-02-25,B01 Room,09.00AM,-20
2023-02-25,B01 Room,12.00PM,-19
2023-02-25,B01 Room,03.00PM,-18
2023-02-25,B01 Room,06.00PM,-17
2023-02-25,B01 Room,09.00PM,-18
2023-02-25,C01 Room,12.00AM,-17
2023-02-25,C01 Room,03.00AM,-18
2023-02-25,C01 Room,06.00AM,-20
2023-02-25,C01 Room,09.00AM,-19
2023-02-25,C01 Room,12.00PM,-17
2023-02-25,C01 Room,03.00PM,-21
2023-02-25,C01 Room,06.00PM,-18
2023-02-25,C01 Room,09.00PM,-21
2023-02-25,D01 Room,12.00AM,-18
2023-02-25,D01 Room,03.00AM,-15
2023-02-25,D01 Room,06.00AM,-19
2023-02-25,D01 Room,09.00AM,-17
2023-02-25,D01 Room,12.00PM,-16
2023-02-25,D01 Room,03.00PM,-16
2023-02-25,D01 Room,06.00PM,-16
2023-02-25,D01 Room,09.00PM,-15
2023-02-25,Inbound Bay,12.00AM,7
2023-02-25,Inbound Bay,03.00AM,13
2023-02-25,Inbound Bay,06.00AM,8
2023-02-25,Inbound Bay,09.00AM,8
2023-02-25,Inbound Bay,12.00PM,11
2023-02-25,Inbound Bay,03.00PM,8
2023-02-25,Inbound Bay,06.00PM,12
2023-02-25,Inbound Bay,09.00PM,13
2023-02-25,Outbound Bay,12.00AM,13
2023-02-25,Outbound Bay,03.00AM,7
2023-02-25,Outbound Bay,06.00AM,12
2023-02-25,Outbound Bay,09.00AM,11
2023-02-25,Outbound Bay,12.00PM,11
2023-02-25,Outbound Bay,03.00PM,11
2023-02-25,Outbound Bay,06.00PM,7
2023-02-25,Outbound Bay,09.00PM,10
2024-12-16,A01 Room,12.00AM,-19
2024-12-16,A01 Room,03.00AM,-18
2024-12-16,A01 Room,06.00AM,-16
2024-12-16,A01 Room,09.00AM,-15
2024-12-16,A01 Room,12.00PM,-20
2024-12-16,A01 Room,03.00PM,-17
2024-12-16,A01 Room,06.00PM,-21
2024-12-16,A01 Room,09.00PM,-15
2024-12-16,B01 Room,12.00AM,-18
2024-12-16,B01 Room,03.00AM,-19
2024-12-16,B01 Room,06.00AM,-19
2024-12-16,B01 Room,09.00AM,-19
2024-12-16,B01 Room,12.00PM,-21
2024-12-16,B01 Room,03.00PM,-21
2024-12-16,B01 Room,06.00PM,-20
2024-12-16,B01 Room,09.00PM,-15
2024-12-16,C01 Room,12.00AM,-18
2024-12-16,C01 Room,03.00AM,-20
2024-12-16,C01 Room,06.00AM,-17
2024-12-16,C01 Room,09.00AM,-19
2024-12-16,C01 Room,12.00PM,-20
2024-12-16,C01 Room,03.00PM,-18
2024-12-16,C01 Room,06.00PM,-18
2024-12-16,C01 Room,09.00PM,-17
2024-12-16,D01 Room,12.00AM,-16
2024-12-16,D01 Room,03.00AM,-16
2024-12-16,D01 Room,06.00AM,-17
2024-12-16,D01 Room,09.00AM,-19
2024-12-16,D01 Room,12.00PM,-16
2024-12-16,D01 Room,03.00PM,-15
2024-12-16,D01 Room,06.00PM,-18
2024-12-16,D01 Room,09.00PM,-20
2024-12-16,Inbound Bay,12.00AM,13
2024-12-16,Inbound Bay,03.00AM,8
2024-12-16,Inbound Bay,06.00AM,11
2024-12-16,Inbound Bay,09.00AM,11
2024-12-16,Inbound Bay,12.00PM,11
2024-12-16,Inbound Bay,03.00PM,8
2024-12-16,Inbound Bay,06.00PM,10
2024-12-16,Inbound Bay,09.00PM,9
2024-12-16,Outbound Bay,12.00AM,10
2024-12-16,Outbound Bay,03.00AM,12
2024-12-16,Outbound Bay,06.00AM,11
2024-12-16,Outbound Bay,09.00AM,9
2024-12-16,Outbound Bay,12.00PM,8
2024-12-16,Outbound Bay,03.00PM,9
2024-12-16,Outbound Bay,06.00PM,13
2024-12-16,Outbound Bay,09.00PM,11
2023-06-28,A01 Room,12.00AM,-19
2023-06-28,A01 Room,03.00AM,-17
2023-06-28,A01 Room,06.00AM,-18
2023-06-28,A01 Room,09.00AM,-17
2023-06-28,A01 Room,12.00PM,-16
2023-06-28,A01 Room,03.00PM,-21
2023-06-28,A01 Room,06.00PM,-21
2023-06-28,A01 Room,09.00PM,-17
2023-06-28,B01 Room,12.00AM,-21
2023-06-28,B01 Room,03.00AM,-16
2023-06-28,B01 Room,06.00AM,-17
2023-06-28,B01 Room,09.00AM,-21
2023-06-28,B01 Room,12.00PM,-20
2023-06-28,B01 Room,03.00PM,-15
2023-06-28,B01 Room,06.00PM,-17
2023-06-28,B01 Room,09.00PM,-15
2023-06-28,C01 Room,12.00AM,-20
2023-06-28,C01 Room,03.00AM,-19
2023-06-28,C01 Room,06.00AM,-15
2023-06-28,C01 Room,09.00AM,-19
2023-06-28,C01 Room,12.00PM,-15
2023-06-28,C01 Room,03.00PM,-19
2023-06-28,C01 Room,06.00PM,-15
2023-06-28,C01 Room,09.00PM,-18
2023-06-28,D01 Room,12.00AM,-18
2023-06-28,D01 Room,03.00AM,-19
2023-06-28,D01 Room,06.00AM,-21
2023-06-28,D01 Room,09.00AM,-16
2023-06-28,D01 Room,12.00PM,-19
2023-06-28,D01 Room,03.00PM,-19
2023-06-28,D01 Room,06.00PM,-19
2023-06-28,D01 Room,09.00PM,-19
2023-06-28,Inbound Bay,12.00AM,10
2023-06-28,Inbound Bay,03.00AM,13
2023-06-28,Inbound Bay,06.00AM,13
2023-06-28,Inbound Bay,09.00AM,8
2023-06-28,Inbound Bay,12.00PM,11
2023-06-28,Inbound Bay,03.00PM,12
2023-06-28,Inbound Bay,06.00PM,11
2023-06-28,Inbound Bay,09.00PM,11
2023-06-28,Outbound Bay,12.00AM,9
2023-06-28,Outbound Bay,03.00AM,13
2023-06-28,Outbound Bay,06.00AM,8
2023-06-28,Outbound Bay,09.00AM,10
2023-06-28,Outbound Bay,12.00PM,10
2023-06-28,Outbound Bay,03.00PM,10
2023-06-28,Outbound Bay,06.00PM,13
2023-06-28,Outbound Bay,09.00PM,10
2022-04-24,A01 Room,12.00AM,-20
2022-04-24,A01 Room,03.00AM,-17
2022-04-24,A01 Room,06.00AM,-18
2022-04-24,A01 Room,09.00AM,-17
2022-04-24,A01 Room,12.00PM,-15
2022-04-24,A01 Room,03.00PM,-18
2022-04-24,A01 Room,06.00PM,-19
2022-04-24,A01 Room,09.00PM,-18
2022-04-24,B01 Room,12.00AM,-21
2022-04-24,B01 Room,03.00AM,-19
2022-04-24,B01 Room,06.00AM,-21
2022-04-24,B01 Room,09.00AM,-17
2022-04-24,B01 Room,12.00PM,-19
2022-04-24,B01 Room,03.00PM,-17
2022-04-24,B01 Room,06.00PM,-17
2022-04-24,B01 Room,09.00PM,-19
2022-04-24,C01 Room,12.00AM,-18
2022-04-24,C01 Room,03.00AM,-21
2022-04-24,C01 Room,06.00AM,-16
2022-04-24,C01 Room,09.00AM,-19
2022-04-24,C01 Room,12.00PM,-18
2022-04-24,C01 Room,03.00PM,-16
2022-04-24,C01 Room,06.00PM,-20
2022-04-24,C01 Room,09.00PM,-16
2022-04-24,D01 Room,12.00AM,-19
2022-04-24,D01 Room,03.00AM,-16
2022-04-24,D01 Room,06.00AM,-15
2022-04-24,D01 Room,09.00AM,-16
2022-04-24,D01 Room,12.00PM,-19
2022-04-24,D01 Room,03.00PM,-19
2022-04-24,D01 Room,06.00PM,-19
2022-04-24,D01 Room,09.00PM,-21
2022-04-24,Inbound Bay,12.00AM,10
2022-04-24,Inbound Bay,03.00AM,13
2022-04-24,Inbound Bay,06.00AM,10
2022-04-24,Inbound Bay,09.00AM,13
2022-04-24,Inbound Bay,12.00PM,7
2022-04-24,Inbound Bay,03.00PM,7
2022-04-24,Inbound Bay,06.00PM,8
2022-04-24,Inbound Bay,09.00PM,10
2022-04-24,Outbound Bay,12.00AM,8
2022-04-24,Outbound Bay,03.00AM,11
2022-04-24,Outbound Bay,06.00AM,9
2022-04-24,Outbound Bay,09.00AM,9
2022-04-24,Outbound Bay,12.00PM,8
2022-04-24,Outbound Bay,03.00PM,9
2022-04-24,Outbound Bay,06.00PM,9
2022-04-24,Outbound Bay,09.00PM,12
2022-10-15,A01 Room,12.00AM,-17
2022-10-15,A01 Room,03.00AM,-17
2022-10-15,A01 Room,06.00AM,-20
2022-10-15,A01 Room,09.00AM,-17
2022-10-15,A01 Room,12.00PM,-20
2022-10-15,A01 Room,03.00PM,-18
2022-10-15,A01 Room,06.00PM,-16
2022-10-15,A01 Room,09.00PM,-21
2022-10-15,B01 Room,12.00AM,-18
2022-10-15,B01 Room,03.00AM,-15
2022-10-15,B01 Room,06.00AM,-20
2022-10-15,B01 Room,09.00AM,-16
2022-10-15,B01 Room,12.00PM,-16
2022-10-15,B01 Room,03.00PM,-20
2022-10-15,B01 Room,06.00PM,-19
2022-10-15,B01 Room,09.00PM,-18
2022-10-15,C01 Room,12.00AM,-17
2022-10-15,C01 Room,03.00AM,-21
2022-10-15,C01 Room,06.00AM,-16
2022-10-15,C01 Room,09.00AM,-15
2022-10-15,C01 Room,12.00PM,-21
2022-10-15,C01 Room,03.00PM,-15
2022-10-15,C01 Room,06.00PM,-21
2022-10-15,C01 Room,09.00PM,-16
2022-10-15,D01 Room,12.00AM,-17
2022-10-15,D01 Room,03.00AM,-19
2022-10-15,D01 Room,06.00AM,-18
2022-10-15,D01 Room,09.00AM,-19
2022-10-15,D01 Room,12.00PM,-20
2022-10-15,D01 Room,03.00PM,-18
2022-10-15,D01 Room,06.00PM,-21
2022-10-15,D01 Room,09.00PM,-20
2022-10-15,Inbound Bay,12.00AM,12
2022-10-15,Inbound Bay,03.00AM,7
2022-10-15,Inbound Bay,06.00AM,9
2022-10-15,Inbound Bay,09.00AM,8
2022-10-15,Inbound Bay,12.00PM,7
2022-10-15,Inbound Bay,03.00PM,8
2022-10-15,Inbound Bay,06.00PM,7
2022-10-15,Inbound Bay,09.00PM,10
2022-10-15,Outbound Bay,12.00AM,8
2022-10-15,Outbound Bay,03.00AM,11
2022-10-15,Outbound Bay,06.00AM,12
2022-10-15,Outbound Bay,09.00AM,8
2022-10-15,Outbound Bay,12.00PM,13
2022-10-15,Outbound Bay,03.00PM,7
2022-10-15,Outbound Bay,06.00PM,10
2022-10-15,Outbound Bay,09.00PM,12
2024-04-19,A01 Room,12.00AM,-16
2024-04-19,A01 Room,03.00AM,-18
2024-04-19,A01 Room,06.00AM,-21
2024-04-19,A01 Room,09.00AM,-17
2024-04-19,A01 Room,12.00PM,-15
2024-04-19,A01 Room,03.00PM,-19
2024-04-19,A01 Room,06.00PM,-19
2024-04-19,A01 Room,09.00PM,-15
2024-04-19,B01 Room,12.00AM,-17
2024-04-19,B01 Room,03.00AM,-17
2024-04-19,B01 Room,06.00AM,-19
2024-04-19,B01 Room,09.00AM,-19
2024-04-19,B01 Room,12.00PM,-15
2024-04-19,B01 Room,03.00PM,-15
2024-04-19,B01 Room,06.00PM,-19
2024-04-19,B01 Room,09.00PM,-16
2024-04-19,C01 Room,12.00AM,-21
2024-04-19,C01 Room,03.00AM,-16
2024-04-19,C01 Room,06.00AM,-21
2024-04-19,C01 Room,09.00AM,-17
2024-04-19,C01 Room,12.00PM,-19
2024-04-19,C01 Room,03.00PM,-20
2024-04-19,C01 Room,06.00PM,-17
2024-04-19,C01 Room,09.00PM,-17
2024-04-19,D01 Room,12.00AM,-19
2024-04-19,D01 Room,03.00AM,-16
2024-04-19,D01 Room,06.00AM,-16
2024-04-19,D01 Room,09.00AM,-20
2024-04-19,D01 Room,12.00PM,-16
2024-04-19,D01 Room,03.00PM,-21
2024-04-19,D01 Room,06.00PM,-21
2024-04-19,D01 Room,09.00PM,-18
2024-04-19,Inbound Bay,12.00AM,8
2024-04-19,Inbound Bay,03.00AM,11
2024-04-19,Inbound Bay,06.00AM,11
2024-04-19,Inbound Bay,09.00AM,9
2024-04-19,Inbound Bay,12.00PM,8
2024-04-19,Inbound Bay,03.00PM,12
2024-04-19,Inbound Bay,06.00PM,11
2024-04-19,Inbound Bay,09.00PM,13
2024-04-19,Outbound Bay,12.00AM,8
2024-04-19,Outbound Bay,03.00AM,9
2024-04-19,Outbound Bay,06.00AM,11
2024-04-19,Outbound Bay,09.00AM,13
2024-04-19,Outbound Bay,12.00PM,11
2024-04-19,Outbound Bay,03.00PM,11
2024-04-19,Outbound Bay,06.00PM,13
2024-04-19,Outbound Bay,09.00PM,7
2024-01-11,A01 Room,12.00AM,-21
2024-01-11,A01 Room,03.00AM,-16
2024-01-11,A01 Room,06.00AM,-21
2024-01-11,A01 Room,09.00AM,-19
2024-01-11,A01 Room,12.00PM,-20
2024-01-11,A01 Room,03.00PM,-21
2024-01-11,A01 Room,06.00PM,-17
2024-01-11,A01 Room,09.00PM,-20
2024-01-11,B01 Room,12.00AM,-19
2024-01-11,B01 Room,03.00AM,-20
2024-01-11,B01 Room,06.00AM,-17
2024-01-11,B01 Room,09.00AM,-18
2024-01-11,B01 Room,12.00PM,-20
2024-01-11,B01 Room,03.00PM,-15
2024-01-11,B01 Room,06.00PM,-15
2024-01-11,B01 Room,09.00PM,-19
2024-01-11,C01 Room,12.00AM,-15
2024-01-11,C01 Room,03.00AM,-18
2024-01-11,C01 Room,06.00AM,-21
2024-01-11,C01 Room,09.00AM,-15
2024-01-11,C01 Room,12.00PM,-21
2024-01-11,C01 Room,03.00PM,-21
2024-01-11,C01 Room,06.00PM,-17
2024-01-11,C01 Room,09.00PM,-17
2024-01-11,D01 Room,12.00AM,-16
2024-01-11,D01 Room,03.00AM,-17
2024-01-11,D01 Room,06.00AM,-20
2024-01-11,D01 Room,09.00AM,-18
2024-01-11,D01 Room,12.00PM,-21
2024-01-11,D01 Room,03.00PM,-19
2024-01-11,D01 Room,06.00PM,-15
2024-01-11,D01 Room,09.00PM,-15
2024-01-11,Inbound Bay,12.00AM,11
2024-01-11,Inbound Bay,03.00AM,7
2024-01-11,Inbound Bay,06.00AM,8
2024-01-11,Inbound Bay,09.00AM,13
2024-01-11,Inbound Bay,12.00PM,13
2024-01-11,Inbound Bay,03.00PM,7
2024-01-11,Inbound Bay,06.00PM,12
2024-01-11,Inbound Bay,09.00PM,12
2024-01-11,Outbound Bay,12.00AM,7
2024-01-11,Outbound Bay,03.00AM,8
2024-01-11,Outbound Bay,06.00AM,13
2024-01-11,Outbound Bay,09.00AM,7
2024-01-11,Outbound Bay,12.00PM,7
2024-01-11,Outbound Bay,03.00PM,8
2024-01-11,Outbound Bay,06.00PM,7
2024-01-11,Outbound Bay,09.00PM,12
2024-04-18,A01 Room,12.00AM,-15
2024-04-18,A01 Room,03.00AM,-16
2024-04-18,A01 Room,06.00AM,-19
2024-04-18,A01 Room,09.00AM,-16
2024-04-18,A01 Room,12.00PM,-16
2024-04-18,A01 Room,03.00PM,-16
2024-04-18,A01 Room,06.00PM,-21
2024-04-18,A01 Room,09.00PM,-19
2024-04-18,B01 Room,12.00AM,-19
2024-04-18,B01 Room,03.00AM,-21
2024-04-18,B01 Room,06.00AM,-16
2024-04-18,B01 Room,09.00AM,-21
2024-04-18,B01 Room,12.00PM,-20
2024-04-18,B01 Room,03.00PM,-20
2024-04-18,B01 Room,06.00PM,-15
2024-04-18,B01 Room,09.00PM,-16
2024-04-18,C01 Room,12.00AM,-19
2024-04-18,C01 Room,03.00AM,-18
2024-04-18,C01 Room,06.00AM,-21
2024-04-18,C01 Room,09.00AM,-20
2024-04-18,C01 Room,12.00PM,-20
2024-04-18,C01 Room,03.00PM,-20
2024-04-18,C01 Room,06.00PM,-15
2024-04-18,C01 Room,09.00PM,-17
2024-04-18,D01 Room,12.00AM,-15
2024-04-18,D01 Room,03.00AM,-21
2024-04-18,D01 Room,06.00AM,-20
2024-04-18,D01 Room,09.00AM,-20
2024-04-18,D01 Room,12.00PM,-15
2024-04-18,D01 Room,03.00PM,-17
2024-04-18,D01 Room,06.00PM,-21
2024-04-18,D01 Room,09.00PM,-16
2024-04-18,Inbound Bay,12.00AM,11
2024-04-18,Inbound Bay,03.00AM,9
2024-04-18,Inbound Bay,06.00AM,8
2024-04-18,Inbound Bay,09.00AM,13
2024-04-18,Inbound Bay,12.00PM,11
2024-04-18,Inbound Bay,03.00PM,8
2024-04-18,Inbound Bay,06.00PM,10
2024-04-18,Inbound Bay,09.00PM,11
2024-04-18,Outbound Bay,12.00AM,12
2024-04-18,Outbound Bay,03.00AM,9
2024-04-18,Outbound Bay,06.00AM,8
2024-04-18,Outbound Bay,09.00AM,11
2024-04-18,Outbound Bay,12.00PM,9
2024-04-18,Outbound Bay,03.00PM,11
2024-04-18,Outbound Bay,06.00PM,13
2024-04-18,Outbound Bay,09.00PM,9
2023-07-25,A01 Room,12.00AM,-15
2023-07-25,A01 Room,03.00AM,-16
2023-07-25,A01 Room,06.00AM,-20
2023-07-25,A01 Room,09.00AM,-16
2023-07-25,A01 Room,12.00PM,-20
2023-07-25,A01 Room,03.00PM,-16
2023-07-25,A01 Room,06.00PM,-20
2023-07-25,A01 Room,09.00PM,-21
2023-07-25,B01 Room,12.00AM,-18
2023-07-25,B01 Room,03.00AM,-15
2023-07-25,B01 Room,06.00AM,-21
2023-07-25,B01 Room,09.00AM,-19
2023-07-25,B01 Room,12.00PM,-19
2023-07-25,B01 Room,03.00PM,-17
2023-07-25,B01 Room,06.00PM,-21
2023-07-25,B01 Room,09.00PM,-19
2023-07-25,C01 Room,12.00AM,-15
2023-07-25,C01 Room,03.00AM,-18
2023-07-25,C01 Room,06.00AM,-17
2023-07-25,C01 Room,09.00AM,-17
2023-07-25,C01 Room,12.00PM,-19
2023-07-25,C01 Room,03.00PM,-21
2023-07-25,C01 Room,06.00PM,-18
2023-07-25,C01 Room,09.00PM,-20
2023-07-25,D01 Room,12.00AM,-17
2023-07-25,D01 Room,03.00AM,-18
2023-07-25,D01 Room,06.00AM,-19
2023-07-25,D01 Room,09.00AM,-20
2023-07-25,D01 Room,12.00PM,-16
2023-07-25,D01 Room,03.00PM,-15
2023-07-25,D01 Room,06.00PM,-19
2023-07-25,D01 Room,09.00PM,-18
2023-07-25,Inbound Bay,12.00AM,13
2023-07-25,Inbound Bay,03.00AM,11
2023-07-25,Inbound Bay,06.00AM,8
2023-07-25,Inbound Bay,09.00AM,12
2023-07-25,Inbound Bay,12.00PM,10
2023-07-25,Inbound Bay,03.00PM,11
2023-07-25,Inbound Bay,06.00PM,11
2023-07-25,Inbound Bay,09.00PM,7
2023-07-25,Outbound Bay,12.00AM,8
2023-07-25,Outbound Bay,03.00AM,11
2023-07-25,Outbound Bay,06.00AM,10
2023-07-25,Outbound Bay,09.00AM,12
2023-07-25,Outbound Bay,12.00PM,12
2023-07-25,Outbound Bay,03.00PM,13
2023-07-25,Outbound Bay,06.00PM,13
2023-07-25,Outbound Bay,09.00PM,10
2022-01-15,A01 Room,12.00AM,-18
2022-01-15,A01 Room,03.00AM,-20
2022-01-15,A01 Room,06.00AM,-21
2022-01-15,A01 Room,09.00AM,-20
2022-01-15,A01 Room,12.00PM,-19
2022-01-15,A01 Room,03.00PM,-20
2022-01-15,A01 Room,06.00PM,-16
2022-01-15,A01 Room,09.00PM,-20
2022-01-15,B01 Room,12.00AM,-15
2022-01-15,B01 Room,03.00AM,-20
2022-01-15,B01 Room,06.00AM,-16
2022-01-15,B01 Room,09.00AM,-17
2022-01-15,B01 Room,12.00PM,-18
2022-01-15,B01 Room,03.00PM,-15
2022-01-15,B01 Room,06.00PM,-20
2022-01-15,B01 Room,09.00PM,-19
2022-01-15,C01 Room,12.00AM,-20
2022-01-15,C01 Room,03.00AM,-19
2022-01-15,C01 Room,06.00AM,-16
2022-01-15,C01 Room,09.00AM,-15
2022-01-15,C01 Room,12.00PM,-19
2022-01-15,C01 Room,03.00PM,-15
