outbound_date,order_id,customer_id,product_id,ordered_qty,picked_qty,pick_sheet_issued_time,pick_completed_time,vehicle_no,loading_completed_time
2022-08-27,ORD04742,CUST045,542632,954,954,22:55:00,00:07:00,915260,00:28:00
2024-07-05,ORD04743,CUST043,563669,766,766,22:50:00,23:33:00,975958,23:56:00
2024-05-07,ORD04744,CUST079,419267,659,659,21:35:00,23:02:00,563945,23:27:00
2024-06-05,ORD04745,CUST095,973506,985,985,23:45:00,00:34:00,376342,00:56:00
2024-09-30,ORD04746,CUST018,448084,996,996,23:00:00,00:16:00,491934,00:42:00
2023-03-18,ORD04747,CUST018,277336,900,900,23:29:00,23:59:00,417866,00:37:00
2024-06-30,ORD04748,CUST058,136260,664,664,21:30:00,22:24:00,332153,22:45:00
2024-08-13,ORD04749,CUST017,680105,591,591,22:19:00,22:53:00,124266,23:16:00
2024-09-14,ORD04750,CUST060,955995,935,935,22:22:00,22:52:00,257344,23:18:00
2022-06-27,ORD04751,CUST031,955995,938,938,23:24:00,00:54:00,852208,01:23:00
2024-08-04,ORD04752,CUST088,721538,573,573,21:24:00,22:24:00,740803,22:59:00
2022-02-14,ORD04753,CUST019,949853,271,271,22:09:00,23:32:00,147795,23:59:00
2022-02-13,ORD04754,CUST013,577049,988,208,21:22:00,22:42:00,133960,23:14:00
2024-05-12,ORD04755,CUST022,782385,160,160,23:02:00,23:45:00,332153,00:17:00
2024-07-05,ORD04756,CUST019,411177,483,483,22:58:00,00:05:00,761087,00:40:00
2023-01-31,ORD04757,CUST015,876999,945,945,22:56:00,00:01:00,842083,00:22:00
2023-05-23,ORD04758,CUST096,504920,598,598,23:16:00,00:05:00,679149,00:40:00
2022-02-07,ORD04759,CUST036,404670,342,342,21:01:00,22:17:00,417866,22:38:00
2022-07-07,ORD04760,CUST061,286440,915,915,23:31:00,00:46:00,927199,01:18:00
2022-09-18,ORD04761,CUST095,452567,245,245,22:33:00,23:30:00,332153,23:53:00
2023-04-04,ORD04762,CUST078,375083,131,131,23:32:00,00:14:00,679149,00:54:00
2023-02-27,ORD04763,CUST060,954429,155,155,22:30:00,23:36:00,332153,00:08:00
2023-08-08,ORD04764,CUST099,112302,230,230,22:24:00,23:53:00,610841,00:30:00
2024-02-19,ORD04765,CUST012,273364,307,307,22:59:00,00:24:00,679149,00:46:00
2024-06-28,ORD04766,CUST093,480851,132,132,22:56:00,23:48:00,975958,00:15:00
2022-02-22,ORD04767,CUST037,987255,984,984,22:02:00,22:46:00,833447,23:11:00
2023-04-17,ORD04768,CUST053,233069,872,872,22:21:00,23:13:00,491934,23:42:00
2023-06-19,ORD04769,CUST008,207196,807,807,22:06:00,23:23:00,833447,23:44:00
2023-01-13,ORD04770,CUST038,915586,29,29,23:24:00,00:34:00,271604,00:57:00
2023-10-14,ORD04771,CUST005,514194,104,104,23:48:00,01:04:00,679149,01:31:00
2022-11-07,ORD04772,CUST077,378154,438,438,23:45:00,01:00:00,257344,01:29:00
2024-01-06,ORD04773,CUST054,568259,984,984,23:22:00,00:41:00,459040,01:13:00
2023-07-10,ORD04774,CUST095,721538,407,407,21:04:00,21:41:00,202921,22:14:00
2023-12-01,ORD04775,CUST045,247116,430,430,23:24:00,00:36:00,639369,01:16:00
2022-07-01,ORD04776,CUST001,483381,913,913,23:04:00,00:18:00,833447,00:58:00
2022-03-20,ORD04777,CUST019,681468,125,125,23:15:00,00:32:00,927199,00:54:00
2023-09-23,ORD04778,CUST088,890138,512,512,21:40:00,22:52:00,459040,23:12:00
2022-06-19,ORD04779,CUST092,884460,243,243,23:46:00,00:55:00,498289,01:24:00
2023-09-28,ORD04780,CUST090,421354,229,229,22:08:00,23:37:00,417866,00:03:00
2023-10-21,ORD04781,CUST079,222819,660,660,22:19:00,23:32:00,603843,00:12:00
2024-03-23,ORD04782,CUST064,130482,145,145,21:54:00,22:30:00,271604,22:58:00
2024-08-30,ORD04783,CUST057,987868,776,776,21:07:00,22:18:00,271604,22:47:00
2022-02-26,ORD04784,CUST095,422773,308,308,23:00:00,23:41:00,147795,00:15:00
2022-11-17,ORD04785,CUST054,839977,797,797,23:21:00,00:51:00,284331,01:16:00
2023-07-29,ORD04786,CUST023,949310,811,811,22:05:00,22:48:00,975958,23:09:00
2022-04-27,ORD04787,CUST090,133805,997,997,21:58:00,23:00:00,969104,23:37:00
2023-06-15,ORD04788,CUST006,565187,881,881,21:24:00,22:27:00,639369,23:01:00
2023-01-31,ORD04789,CUST097,741030,414,414,21:09:00,21:59:00,498289,22:35:00
2022-09-30,ORD04790,CUST060,388461,636,636,21:02:00,21:44:00,385905,22:24:00
2024-03-06,ORD04791,CUST031,721538,275,275,21:51:00,22:54:00,563945,23:34:00
2022-11-25,ORD04792,CUST024,644117,983,983,23:50:00,00:42:00,725173,01:04:00
2022-02-10,ORD04793,CUST095,833109,171,171,22:49:00,23:49:00,376747,00:25:00
2022-09-06,ORD04794,CUST071,690495,383,383,22:39:00,23:58:00,284331,00:29:00
2022-06-23,ORD04795,CUST066,365762,198,198,21:21:00,22:14:00,747240,22:42:00
2023-04-12,ORD04796,CUST006,776159,498,498,21:50:00,22:35:00,376342,23:14:00
2022-08-18,ORD04797,CUST016,317805,86,86,21:30:00,22:56:00,376747,23:27:00
2022-11-27,ORD04798,CUST054,468928,303,303,21:26:00,22:07:00,563945,22:28:00
2023-11-22,ORD04799,CUST071,912431,850,850,21:14:00,21:48:00,491934,22:13:00
2024-02-12,ORD04800,CUST002,814850,919,919,23:33:00,01:03:00,104015,01:31:00
2024-06-01,ORD04801,CUST042,793417,910,910,22:37:00,23:28:00,833447,23:58:00
2022-05-29,ORD04802,CUST095,938845,153,153,22:06:00,23:06:00,376342,23:41:00
2024-09-09,ORD04803,CUST029,737717,180,180,21:57:00,22:58:00,491934,23:18:00
2024-01-27,ORD04804,CUST033,657804,175,175,21:45:00,22:54:00,202921,23:19:00
2022-06-08,ORD04805,CUST070,167773,296,296,23:41:00,00:11:00,376342,00:36:00
2022-01-01,ORD04806,CUST070,316378,391,391,21:37:00,22:12:00,332153,22:50:00
2024-07-26,ORD04807,CUST010,263922,970,970,23:03:00,23:59:00,332153,00:36:00
2023-04-25,ORD04808,CUST058,477194,18,18,21:37:00,22:54:00,684492,23:22:00
2024-09-24,ORD04809,CUST007,903363,326,326,23:39:00,00:48:00,376747,01:20:00
2024-09-24,ORD04810,CUST057,365762,351,351,22:38:00,23:58:00,965360,00:38:00
2023-10-14,ORD04811,CUST053,545670,391,391,21:24:00,21:57:00,730082,22:36:00
2022-05-14,ORD04812,CUST028,663408,516,516,21:41:00,23:03:00,603843,23:41:00
2023-08-26,ORD04813,CUST011,800393,706,706,21:55:00,22:56:00,842083,23:19:00
2023-07-22,ORD04814,CUST035,720125,622,622,23:57:00,01:16:00,376342,01:47:00
2023-07-25,ORD04815,CUST007,290750,46,46,21:52:00,22:26:00,725173,22:57:00
2023-03-20,ORD04816,CUST082,551623,699,699,22:26:00,23:42:00,915260,00:19:00
2022-08-15,ORD04817,CUST056,609852,394,394,21:15:00,21:46:00,332153,22:13:00
2022-07-18,ORD04818,CUST022,803686,669,669,23:56:00,00:58:00,385905,01:33:00
2024-07-23,ORD04819,CUST039,400921,671,671,23:21:00,00:41:00,376342,01:12:00
2023-08-14,ORD04820,CUST072,563669,748,748,21:19:00,22:48:00,133960,23:16:00
2024-03-05,ORD04821,CUST076,850446,377,377,23:21:00,00:49:00,563945,01:26:00
2023-08-26,ORD04822,CUST051,470894,22,22,22:59:00,00:28:00,975958,00:54:00
2023-10-04,ORD04823,CUST082,873429,61,61,23:33:00,00:58:00,376342,01:29:00
2024-12-12,ORD04824,CUST052,609852,737,737,21:01:00,21:56:00,725173,22:33:00
2023-11-04,ORD04825,CUST026,116721,650,650,22:41:00,23:28:00,740803,00:07:00
2022-02-09,ORD04826,CUST033,925426,251,251,21:21:00,21:54:00,965360,22:27:00
2024-09-12,ORD04827,CUST048,463376,373,373,23:54:00,00:47:00,834169,01:11:00
2024-09-06,ORD04828,CUST023,938002,621,621,23:15:00,23:45:00,969104,00:18:00
2022-07-24,ORD04829,CUST085,938736,155,81,22:28:00,23:22:00,755796,23:55:00
2024-02-06,ORD04830,CUST083,810607,283,283,21:05:00,21:42:00,747240,22:20:00
2022-06-22,ORD04831,CUST000,363394,900,900,22:17:00,23:10:00,124266,23:41:00
2024-06-07,ORD04832,CUST035,670424,475,475,22:28:00,23:28:00,725173,23:57:00
2023-09-11,ORD04833,CUST073,945808,666,666,21:53:00,22:56:00,385905,23:22:00
2024-08-24,ORD04834,CUST047,368560,124,124,23:38:00,01:04:00,639369,01:32:00
2024-01-01,ORD04835,CUST047,252350,599,599,22:21:00,23:16:00,133960,23:42:00
2023-07-30,ORD04836,CUST034,670424,749,749,23:14:00,00:13:00,915260,00:52:00
2022-12-01,ORD04837,CUST079,902777,431,431,21:33:00,22:22:00,684492,22:49:00
2024-04-14,ORD04838,CUST040,682838,837,837,22:37:00,23:48:00,284331,00:20:00
2024-01-02,ORD04839,CUST018,874508,360,360,22:05:00,22:49:00,376747,23:24:00
2023-07-19,ORD04840,CUST000,830829,969,969,21:58:00,22:57:00,747240,23:29:00
2022-09-17,ORD04841,CUST092,835299,706,706,21:01:00,22:22:00,755796,22:53:00
2023-10-23,ORD04842,CUST094,708534,409,409,21:44:00,22:48:00,124266,23:14:00
2022-09-30,ORD04843,CUST095,706767,802,559,21:58:00,23:13:00,491934,23:41:00
2023-10-22,ORD04844,CUST088,255391,130,130,22:32:00,23:47:00,284331,00:11:00
2023-08-05,ORD04845,CUST014,285661,326,326,21:37:00,22:25:00,740803,22:54:00
2022-04-05,ORD04846,CUST051,365762,120,120,22:54:00,00:15:00,491934,00:49:00
2022-10-16,ORD04847,CUST035,981646,838,838,21:01:00,22:25:00,104015,22:47:00
2023-03-08,ORD04848,CUST072,784784,576,576,23:13:00,00:19:00,104015,00:51:00
2023-08-13,ORD04849,CUST041,317997,934,934,23:54:00,00:46:00,740803,01:12:00
2022-07-28,ORD04850,CUST032,879903,610,610,22:30:00,23:42:00,842083,00:17:00
2024-09-25,ORD04851,CUST072,793580,719,719,21:34:00,22:28:00,610841,22:53:00
2022-09-04,ORD04852,CUST009,903363,815,815,21:05:00,21:55:00,417866,22:35:00
2022-01-28,ORD04853,CUST039,423683,936,936,23:21:00,23:55:00,679149,00:21:00
2023-02-25,ORD04854,CUST017,420100,733,733,22:06:00,22:41:00,376747,23:05:00
2024-05-15,ORD04855,CUST028,859746,290,290,21:08:00,22:04:00,147795,22:33:00
2024-05-24,ORD04856,CUST069,414457,426,426,21:21:00,22:22:00,915260,22:55:00
2022-07-24,ORD04857,CUST010,273364,230,230,21:48:00,23:02:00,852208,23:27:00
2022-01-25,ORD04858,CUST015,257530,839,839,22:44:00,23:22:00,459040,23:58:00
2023-08-07,ORD04859,CUST034,792097,285,285,22:34:00,00:03:00,332153,00:40:00
2023-08-05,ORD04860,CUST028,936723,664,664,23:48:00,01:11:00,740803,01:43:00
2022-12-13,ORD04861,CUST033,359759,253,253,21:44:00,22:41:00,747240,23:08:00
2024-11-04,ORD04862,CUST050,325839,357,357,21:53:00,23:17:00,332153,23:48:00
2024-05-15,ORD04863,CUST063,537797,680,624,21:58:00,23:22:00,376342,23:50:00
2023-01-11,ORD04864,CUST087,716382,158,158,22:13:00,23:24:00,852208,23:45:00
2022-12-19,ORD04865,CUST030,579866,727,727,23:09:00,00:36:00,147795,01:02:00
2022-04-12,ORD04866,CUST043,551623,273,273,23:00:00,23:32:00,385905,00:00:00
2022-03-15,ORD04867,CUST007,757386,220,220,22:33:00,23:40:00,805995,00:09:00
2024-03-13,ORD04868,CUST091,796960,269,269,21:46:00,22:24:00,747240,22:55:00
2022-10-21,ORD04869,CUST077,241688,884,884,23:17:00,00:01:00,133960,00:33:00
2024-10-19,ORD04870,CUST038,674170,888,888,23:25:00,00:22:00,491934,00:55:00
2024-09-09,ORD04871,CUST086,282826,484,484,22:35:00,23:46:00,747240,00:23:00
2024-04-13,ORD04872,CUST028,830904,156,156,21:46:00,23:15:00,975958,23:53:00
2023-09-17,ORD04873,CUST074,879341,159,159,21:46:00,23:07:00,459040,23:41:00
2022-09-05,ORD04874,CUST079,837619,859,859,21:19:00,21:54:00,376342,22:21:00
2022-09-07,ORD04875,CUST058,837161,879,879,23:13:00,23:43:00,975958,00:12:00
2022-04-16,ORD04876,CUST058,322127,880,880,22:51:00,23:23:00,679149,23:54:00
2023-05-02,ORD04877,CUST008,699969,747,747,23:14:00,00:05:00,684492,00:37:00
2024-09-25,ORD04878,CUST043,242207,789,789,23:36:00,00:59:00,332153,01:27:00
2022-05-20,ORD04879,CUST011,997190,136,136,23:20:00,00:13:00,610841,00:44:00
2024-04-30,ORD04880,CUST086,850655,83,83,21:46:00,22:28:00,842083,22:55:00
2024-11-16,ORD04881,CUST002,394318,754,754,22:17:00,23:31:00,684492,00:05:00
2024-01-09,ORD04882,CUST096,963044,821,821,23:14:00,23:52:00,639369,00:22:00
2024-11-02,ORD04883,CUST029,849391,731,731,21:13:00,21:49:00,491934,22:14:00
2024-12-12,ORD04884,CUST008,544222,826,826,22:38:00,23:53:00,684492,00:31:00
2022-11-04,ORD04885,CUST023,207196,434,434,22:28:00,23:01:00,332153,23:34:00
2023-05-08,ORD04886,CUST083,599775,14,14,21:51:00,22:48:00,755796,23:21:00
2024-08-27,ORD04887,CUST039,866844,574,574,23:42:00,01:04:00,202921,01:41:00
2023-08-09,ORD04888,CUST050,807634,923,923,22:56:00,23:46:00,603843,00:16:00
2022-08-01,ORD04889,CUST024,767630,835,835,21:31:00,22:52:00,563945,23:17:00
2022-07-19,ORD04890,CUST050,478486,198,198,21:35:00,22:17:00,793668,22:39:00
2023-01-07,ORD04891,CUST090,107295,635,635,21:09:00,21:46:00,684492,22:15:00
2023-01-13,ORD04892,CUST073,465152,252,252,21:54:00,23:18:00,684492,23:53:00
2024-11-14,ORD04893,CUST070,195420,516,516,22:18:00,23:16:00,124266,23:51:00
2024-05-12,ORD04894,CUST084,942983,226,226,22:36:00,23:10:00,761087,23:39:00
2022-04-27,ORD04895,CUST071,918625,219,219,22:50:00,23:48:00,610841,00:20:00
2024-08-05,ORD04896,CUST058,621406,719,125,21:47:00,22:30:00,147795,23:02:00
2023-10-23,ORD04897,CUST070,806847,694,694,23:37:00,00:08:00,747240,00:28:00
2024-02-26,ORD04898,CUST018,649305,543,543,22:07:00,23:12:00,965360,23:50:00
2024-12-14,ORD04899,CUST012,620011,598,598,21:08:00,22:25:00,385905,22:56:00
2022-03-21,ORD04900,CUST013,145826,405,405,23:45:00,00:15:00,965360,00:49:00
2022-11-03,ORD04901,CUST045,215336,28,28,23:07:00,00:00:00,834169,00:21:00
2023-10-12,ORD04902,CUST047,918410,558,558,23:40:00,00:16:00,271604,00:37:00
2024-05-30,ORD04903,CUST061,376270,828,828,21:41:00,22:37:00,725173,22:59:00
2024-03-25,ORD04904,CUST060,993757,93,93,22:34:00,23:51:00,969104,00:13:00
2022-12-30,ORD04905,CUST000,254537,477,477,21:53:00,22:44:00,725173,23:16:00
2023-09-10,ORD04906,CUST097,839742,368,368,21:12:00,21:42:00,725173,22:05:00
2023-08-19,ORD04907,CUST070,695171,979,979,21:20:00,22:23:00,147795,22:45:00
2024-04-10,ORD04908,CUST087,934579,545,545,23:02:00,00:29:00,669128,00:54:00
2023-04-14,ORD04909,CUST042,393806,217,217,22:37:00,23:24:00,965360,23:56:00
2023-04-23,ORD04910,CUST003,174257,227,227,23:59:00,00:36:00,459040,01:15:00
2022-01-10,ORD04911,CUST077,137662,201,201,23:28:00,00:29:00,376747,01:07:00
2022-07-01,ORD04912,CUST015,893365,208,208,22:20:00,23:41:00,927199,00:08:00
2024-05-23,ORD04913,CUST017,799601,307,307,22:28:00,23:10:00,684492,23:50:00
2024-12-26,ORD04914,CUST005,830868,509,509,23:17:00,00:14:00,740803,00:42:00
2023-11-09,ORD04915,CUST094,786735,635,635,23:11:00,00:24:00,610841,00:59:00
2024-04-04,ORD04916,CUST098,404670,190,190,21:32:00,22:53:00,852208,23:16:00
2022-01-16,ORD04917,CUST070,955995,740,740,21:05:00,22:31:00,747240,23:09:00
2023-12-11,ORD04918,CUST021,635483,262,262,23:51:00,01:07:00,284331,01:41:00
2022-08-11,ORD04919,CUST058,580932,419,419,21:21:00,21:53:00,730082,22:27:00
2022-07-21,ORD04920,CUST039,200659,724,724,22:37:00,23:13:00,761087,23:48:00
2024-06-13,ORD04921,CUST060,829034,192,68,22:28:00,23:51:00,124266,00:20:00
2022-08-19,ORD04922,CUST085,424805,42,42,22:12:00,22:51:00,610841,23:12:00
2024-03-29,ORD04923,CUST088,850499,775,775,22:49:00,00:00:00,202921,00:25:00
2024-11-09,ORD04924,CUST089,173474,188,188,23:20:00,00:03:00,147795,00:23:00
2022-09-10,ORD04925,CUST002,527217,766,766,23:57:00,01:07:00,257344,01:38:00
2023-11-10,ORD04926,CUST089,709214,468,468,22:52:00,00:04:00,669128,00:35:00
2024-01-25,ORD04927,CUST036,859028,635,635,22:25:00,23:30:00,124266,00:06:00
2022-04-28,ORD04928,CUST097,703168,865,865,21:30:00,22:57:00,385905,23:17:00
2023-07-24,ORD04929,CUST012,381821,904,904,22:09:00,22:58:00,793668,23:21:00
2024-10-05,ORD04930,CUST052,364638,958,958,22:57:00,00:01:00,498289,00:25:00
2022-06-18,ORD04931,CUST054,759243,435,435,21:17:00,22:32:00,834169,23:03:00
2023-11-14,ORD04932,CUST070,110895,22,22,23:14:00,00:43:00,730082,01:15:00
2022-04-12,ORD04933,CUST096,278835,396,396,23:54:00,01:21:00,603843,01:50:00
2023-10-11,ORD04934,CUST077,135897,170,170,23:57:00,01:05:00,284331,01:27:00
2022-12-04,ORD04935,CUST087,575031,739,739,22:40:00,23:40:00,805995,00:17:00
2022-06-15,ORD04936,CUST017,800393,937,937,22:28:00,23:30:00,834169,00:00:00
2023-05-13,ORD04937,CUST047,266558,697,697,22:33:00,23:25:00,639369,23:52:00
2023-01-10,ORD04938,CUST001,150615,310,310,21:37:00,22:58:00,927199,23:23:00
2024-02-26,ORD04939,CUST070,203576,394,394,21:41:00,22:34:00,147795,22:55:00
2022-01-01,ORD04940,CUST087,930403,305,305,22:32:00,23:59:00,417866,00:19:00
2023-06-25,ORD04941,CUST099,604662,624,624,23:32:00,00:10:00,124266,00:30:00
2023-05-09,ORD04942,CUST046,452646,953,953,23:26:00,00:00:00,679149,00:34:00
2024-01-03,ORD04943,CUST022,580932,874,874,22:34:00,23:32:00,563945,00:12:00
2024-12-21,ORD04944,CUST014,562878,890,890,23:40:00,00:18:00,284331,00:41:00
2023-08-10,ORD04945,CUST045,975738,470,470,21:35:00,22:13:00,284331,22:49:00
2022-04-10,ORD04946,CUST074,979300,187,187,21:11:00,22:24:00,603843,22:57:00
2024-09-03,ORD04947,CUST090,753545,572,572,23:03:00,00:26:00,684492,00:54:00
2022-02-15,ORD04948,CUST089,313325,618,618,23:54:00,00:52:00,805995,01:13:00
2022-11-12,ORD04949,CUST080,699969,894,894,22:46:00,23:33:00,459040,00:11:00
2022-01-27,ORD04950,CUST070,452776,609,609,21:48:00,23:05:00,927199,23:31:00
2024-11-21,ORD04951,CUST038,545753,726,726,23:07:00,23:42:00,639369,00:10:00
2024-05-26,ORD04952,CUST005,829034,408,408,21:37:00,23:00:00,417866,23:20:00
2024-11-30,ORD04953,CUST044,457220,555,555,23:37:00,00:31:00,679149,01:05:00
2023-01-26,ORD04954,CUST076,185283,873,873,22:21:00,23:05:00,740803,23:30:00
2024-01-04,ORD04955,CUST038,322127,183,183,22:34:00,23:52:00,376747,00:17:00
2024-03-21,ORD04956,CUST083,629289,541,541,21:04:00,22:18:00,725173,22:53:00
2024-03-10,ORD04957,CUST026,665713,874,874,22:53:00,23:37:00,376747,00:15:00
2024-05-21,ORD04958,CUST046,657804,487,487,21:15:00,21:57:00,793668,22:30:00
2024-07-26,ORD04959,CUST014,251652,497,497,22:15:00,23:23:00,417866,23:57:00
2023-12-25,ORD04960,CUST006,433856,871,871,22:14:00,23:01:00,376342,23:33:00
2024-09-28,ORD04961,CUST055,847938,113,113,22:09:00,22:53:00,417866,23:31:00
2022-05-06,ORD04962,CUST022,584653,149,149,22:28:00,23:00:00,385905,23:33:00
2023-01-23,ORD04963,CUST084,766632,137,137,23:56:00,01:01:00,603843,01:38:00
2023-11-09,ORD04964,CUST035,656432,808,808,22:18:00,23:19:00,417866,23:53:00
2022-03-04,ORD04965,CUST052,738584,520,520,21:33:00,22:09:00,740803,22:45:00
2023-12-03,ORD04966,CUST064,111163,132,132,22:09:00,22:57:00,563945,23:33:00
2022-12-06,ORD04967,CUST082,721538,92,92,22:39:00,23:18:00,104015,23:45:00
2022-07-24,ORD04968,CUST037,781158,570,570,22:15:00,23:02:00,730082,23:37:00
2022-09-09,ORD04969,CUST048,708534,296,296,21:59:00,23:13:00,725173,23:51:00
2023-05-03,ORD04970,CUST065,974536,225,225,22:25:00,23:41:00,610841,00:16:00
2022-08-20,ORD04971,CUST077,890138,123,123,21:03:00,21:33:00,793668,22:07:00
2022-02-26,ORD04972,CUST058,645351,563,563,22:01:00,23:22:00,833447,23:46:00
2024-02-10,ORD04973,CUST040,984115,516,516,21:22:00,22:41:00,639369,23:18:00
2023-03-03,ORD04974,CUST070,935514,474,474,21:10:00,22:20:00,491934,22:59:00
2023-05-13,ORD04975,CUST012,328867,509,509,23:13:00,00:13:00,975958,00:38:00
2022-09-02,ORD04976,CUST099,164756,566,566,23:46:00,00:17:00,684492,00:51:00
2024-06-15,ORD04977,CUST071,637154,507,507,23:04:00,23:43:00,147795,00:20:00
2024-06-12,ORD04978,CUST064,720125,448,448,21:01:00,21:50:00,927199,22:28:00
2023-05-13,ORD04979,CUST070,539633,952,952,23:42:00,00:18:00,805995,00:42:00
2024-05-15,ORD04980,CUST071,949599,161,161,23:44:00,00:30:00,761087,01:09:00
2023-10-05,ORD04981,CUST070,480345,862,862,22:13:00,23:27:00,563945,00:04:00
2022-08-30,ORD04982,CUST003,864680,202,202,21:53:00,23:12:00,133960,23:34:00
2022-08-09,ORD04983,CUST065,394318,457,457,22:12:00,22:43:00,730082,23:06:00
2024-12-09,ORD04984,CUST086,434750,705,705,22:42:00,23:15:00,104015,23:53:00
2023-05-07,ORD04985,CUST012,657804,286,286,23:53:00,00:37:00,975958,01:02:00
2024-08-27,ORD04986,CUST011,140557,748,748,22:36:00,23:23:00,793668,23:51:00
2023-03-04,ORD04987,CUST097,254537,415,415,22:59:00,23:53:00,491934,00:15:00
2022-04-03,ORD04988,CUST030,380198,37,37,23:46:00,01:14:00,563945,01:39:00
2023-01-29,ORD04989,CUST005,795085,800,800,22:27:00,23:15:00,740803,23:52:00
2023-10-15,ORD04990,CUST048,233192,628,628,21:49:00,23:15:00,257344,23:47:00
2023-05-15,ORD04991,CUST088,494259,661,661,22:09:00,22:44:00,833447,23:16:00
2024-11-21,ORD04992,CUST078,871950,428,428,23:05:00,23:53:00,417866,00:31:00
2022-07-21,ORD04993,CUST081,308829,37,37,23:34:00,00:59:00,202921,01:34:00
2024-05-29,ORD04994,CUST077,492320,194,194,23:46:00,00:29:00,834169,01:05:00
2024-06-05,ORD04995,CUST031,234747,503,503,22:26:00,23:31:00,842083,23:52:00
2024-04-23,ORD04996,CUST029,411177,449,449,22:44:00,00:06:00,927199,00:40:00
2024-01-05,ORD04997,CUST084,374401,606,606,21:59:00,22:33:00,417866,23:13:00
2024-12-23,ORD04998,CUST044,567970,635,635,22:09:00,23:13:00,491934,23:33:00
2022-08-26,ORD04999,CUST007,450479,264,264,23:32:00,00:32:00,969104,00:54:00
2023-03-12,ORD05000,CUST057,788622,129,129,23:48:00,01:09:00,725173,01:38:00
2023-03-05,ORD05001,CUST005,910818,814,814,21:16:00,22:18:00,257344,22:54:00
2024-03-19,ORD05002,CUST066,973506,177,177,21:36:00,22:11:00,491934,22:49:00
2023-09-28,ORD05003,CUST012,636168,900,900,23:32:00,00:35:00,104015,01:15:00
2024-12-14,ORD05004,CUST099,325823,644,644,21:55:00,23:05:00,459040,23:27:00
2022-06-03,ORD05005,CUST030,657804,683,683,22:30:00,23:58:00,927199,00:29:00
2022-11-24,ORD05006,CUST074,483381,302,302,21:06:00,22:24:00,805995,22:49:00
2023-05-28,ORD05007,CUST076,456962,929,824,23:43:00,01:04:00,133960,01:30:00
2022-06-27,ORD05008,CUST002,530915,201,201,23:29:00,00:23:00,202921,00:56:00
2023-04-18,ORD05009,CUST038,754441,808,808,23:25:00,00:06:00,965360,00:32:00
2022-09-08,ORD05010,CUST028,311135,415,415,22:22:00,23:02:00,459040,23:30:00
2024-02-17,ORD05011,CUST070,850524,899,899,23:13:00,00:26:00,498289,01:05:00
2024-04-13,ORD05012,CUST020,626456,813,813,23:54:00,00:34:00,376342,01:02:00
2022-12-22,ORD05013,CUST055,203576,357,357,23:50:00,00:38:00,271604,01:14:00
2024-08-03,ORD05014,CUST043,560988,397,397,22:10:00,23:07:00,385905,23:37:00
2023-08-15,ORD05015,CUST087,372529,19,19,21:49:00,23:14:00,669128,23:42:00
2022-02-20,ORD05016,CUST015,162767,872,872,21:09:00,22:38:00,332153,23:08:00
2022-08-22,ORD05017,CUST020,788570,953,953,22:02:00,22:38:00,104015,23:16:00
2023-01-12,ORD05018,CUST001,409447,51,51,22:00:00,23:03:00,271604,23:36:00
2022-06-13,ORD05019,CUST002,833109,452,452,22:29:00,23:28:00,610841,00:02:00
2022-12-27,ORD05020,CUST005,252823,490,490,21:08:00,21:46:00,684492,22:21:00
2023-01-24,ORD05021,CUST028,701473,414,414,23:34:00,00:19:00,202921,00:48:00
2024-12-24,ORD05022,CUST042,635483,869,869,23:41:00,00:55:00,385905,01:32:00
2022-11-11,ORD05023,CUST012,223043,395,395,21:38:00,23:03:00,730082,23:30:00
2023-11-28,ORD05024,CUST069,568380,592,592,23:07:00,23:38:00,755796,00:10:00
2022-06-30,ORD05025,CUST027,534059,49,49,21:32:00,22:16:00,104015,22:38:00
